dataset,model,class,hypothesis_id,selection_rule,selected,observation_count,duration_s,support_mean,normal_std_deg,offset_std_m,cx,cy,nx,ny,d,length,latest_state,ever_strong
walls_pillars_3,InGraph,wall_like,135,ever_strong,False,1,0.0,55.0,0.0,0.0,-13.571870331,1.549946002,0.8217044338967155,-0.5699138735936142,12.042007428566357,4.455084801,candidate,False
walls_pillars_3,InGraph,wall_like,136,ever_strong,True,5,1.2000000476837158,97.2,0.05774322241618831,0.025935605684547683,-7.73258733,8.529932176,0.5604246582262506,0.828205410784058,-2.731018979883797,2.049496651,confirmed,True
walls_pillars_3,InGraph,wall_like,137,ever_strong,False,2,2.1989948749542236,61.5,1.6446129721211591e-12,0.0033623548100980404,-16.098823476,-2.157182432,0.8239527866282436,-0.5666584556922732,12.043566834479803,4.81966877,weak_tracked,False
walls_pillars_3,InGraph,wall_like,138,ever_strong,False,1,0.0,103.0,0.0,0.0,-4.093859343,-13.324272424,0.8181242258574576,-0.5750415211661987,-4.3129274540791505,1.269848824,candidate,False
walls_pillars_3,InGraph,wall_like,139,ever_strong,True,54,12.423197031021118,839.3703703703703,0.42361713713693183,0.09020485440109925,1.563929409,-5.041118925,0.8330907387744979,-0.5531363493463083,-4.092022426366382,1.330698729,confirmed,True
walls_pillars_3,InGraph,wall_like,140,ever_strong,False,1,0.0,91.0,0.0,0.0,-7.372864093,8.296112467,0.568535427705022,0.8226587794731591,-2.6331649792636207,1.988682747,candidate,False
walls_pillars_3,InGraph,wall_like,141,ever_strong,False,1,0.0,112.0,0.0,0.0,-7.463682854,8.359048164,0.5673665422030129,0.8234653646563387,-2.6487601541002714,2.023740292,candidate,False
walls_pillars_3,InGraph,wall_like,142,ever_strong,False,1,0.0,105.0,0.0,0.0,-7.499582092,8.265492586,0.5552328148843269,0.8316949688892117,-2.710431867485737,2.083097935,candidate,False
walls_pillars_3,InGraph,pillar_like,143,ever_strong,False,2,0.8009998798370361,56.5,0.0,201.1654928812891,-6.404178552,3.782624443,0.9850188797463606,0.1724465324186743,126.2159634005927,1.0,weak_tracked,False
walls_pillars_3,InGraph,wall_like,144,ever_strong,False,1,0.0,297.0,0.0,0.0,-3.358907453,-12.591904391,0.8334348468382387,-0.5526177305115368,-4.1598053464351255,3.886726379,candidate,False
walls_pillars_3,InGraph,wall_like,145,ever_strong,False,1,0.0,188.0,0.0,0.0,-3.832054899,-13.393454245,0.838452869137328,-0.5449741151975778,-4.0863894733262685,2.010327339,candidate,False
walls_pillars_3,InGraph,pillar_like,146,ever_strong,False,2,2.3189902305603027,31.5,1.0048591735576161e-14,242.7989190586643,-6.372901076,3.529288572,0.29110929247161926,0.9566898033514694,-147.40249425294513,1.0,weak_tracked,False
walls_pillars_3,InGraph,wall_like,147,ever_strong,True,66,23.83816170692444,187.42424242424244,0.5025655102903449,0.037665048173858046,-10.67066234,-10.888280895,0.5772473463359908,0.8165693486459412,15.05280958334056,5.740125179,stale,True
walls_pillars_3,InGraph,wall_like,148,ever_strong,False,2,0.5969946384429932,57.0,0.0,0.12711841246777636,-17.72776347,-5.648970365,0.6049028669263137,0.7962992663467212,15.224247818961127,1.257303238,weak_tracked,False
walls_pillars_3,InGraph,pillar_like,149,ever_strong,False,1,0.0,32.0,0.0,0.0,-6.008523375,4.314807114,0.01374303414685172,-0.9999055600467669,780.6702034353985,1.0,candidate,False
walls_pillars_3,InGraph,pillar_like,150,ever_strong,False,4,8.598206758499146,32.5,16.7934325668129,313.4727175882756,-0.504421683,-3.684938404,0.33919746053298316,0.9407151974790114,96.78734406206719,1.0,weak_tracked,False
walls_pillars_3,InGraph,wall_like,151,ever_strong,False,2,4.1999900341033936,98.5,8.913807419704919e-13,0.1371031999412152,-17.596634661,-4.263061401,0.8100135835317943,-0.5864111138902305,11.757512302920546,3.147527695,weak_tracked,False
walls_pillars_3,InGraph,wall_like,152,ever_strong,False,1,0.0,77.0,0.0,0.0,-7.350116686,8.287821587,0.5705857660202399,0.821238018856346,-2.612598175546011,1.805482864,candidate,False
walls_pillars_3,InGraph,wall_like,153,ever_strong,False,1,0.0,512.0,0.0,0.0,-2.362007375,-10.874011994,0.8205113482263486,-0.5716302366318454,-4.278238071791418,5.081021786,candidate,False
walls_pillars_3,InGraph,wall_like,154,ever_strong,False,1,0.0,78.0,0.0,0.0,-7.34800017,8.268744132,0.567873866734771,0.8231155881646876,-2.633685356639063,1.900835514,candidate,False
walls_pillars_3,InGraph,wall_like,158,ever_strong,False,1,0.0,81.0,0.0,0.0,-7.261385153,8.193438856,0.567103966686031,0.8236462171156794,-2.630626138333448,1.811553478,candidate,False
walls_pillars_3,InGraph,wall_like,162,ever_strong,False,1,0.0,260.0,0.0,0.0,3.884265568,-1.735204234,0.830249896159248,-0.5573913436065884,-4.192888152563176,3.110686779,candidate,False
walls_pillars_3,InGraph,wall_like,163,ever_strong,False,1,0.0,203.0,0.0,0.0,4.166070042,-1.47486628,0.8236516582973074,-0.5670960639821931,-4.2681713243210435,2.247134209,candidate,False
walls_pillars_3,InGraph,wall_like,164,ever_strong,False,1,0.0,119.0,0.0,0.0,4.465903075,-1.079170031,0.8260889162093206,-0.5635397967456338,-4.297647304164324,1.409992218,candidate,False
walls_pillars_3,InGraph,pillar_like,165,ever_strong,True,81,20.00417184829712,128.49382716049382,26.41438761939658,762.3583016799329,-2.380550002,-9.805790862,0.7874796556746381,-0.6163406459893371,-715.6335935856862,1.0,confirmed,True
walls_pillars_3,InGraph,wall_like,166,ever_strong,False,1,0.0,198.0,0.0,0.0,-14.536987338,-5.829563634,0.8301492105169019,-0.5575412884066654,8.817682761437027,5.789921761,candidate,False
walls_pillars_3,InGraph,wall_like,167,ever_strong,False,1,0.0,159.0,0.0,0.0,-8.886127099,2.508512413,0.8272328929029241,-0.5618591824465089,8.763495260180385,7.355233192,candidate,False
walls_pillars_3,InGraph,wall_like,168,ever_strong,False,1,0.0,94.0,0.0,0.0,3.480594543,0.764657011,0.5708409778477176,0.821060642102556,-2.616830715862726,3.799732447,candidate,False
walls_pillars_3,InGraph,pillar_like,170,ever_strong,False,5,16.602182149887085,34.0,8.587280282127653,246.70633296034077,-0.851814635,-4.65029907,0.7885404628082693,-0.6149828766023657,-373.59359629274,1.0,weak_tracked,False
walls_pillars_3,InGraph,wall_like,172,ever_strong,True,41,8.20221209526062,1083.3658536585365,0.4079621212638229,0.150101551396169,-1.915896565,-10.168736029,0.818411264294776,-0.5746329284642729,-4.275957782641746,11.285633087,confirmed,True
walls_pillars_3,InGraph,pillar_like,173,ever_strong,False,2,9.603207111358643,71.5,2.2748467065386707e-14,622.2140476217074,-10.298542451,-10.91240665,0.9838231026637941,0.17914268800312722,1253.0734176594515,1.0,weak_tracked,False
walls_pillars_3,InGraph,wall_like,174,ever_strong,False,1,0.0,84.0,0.0,0.0,-12.626932469,-9.61012828,0.5476041997513755,0.8367374979135664,15.19327317454115,6.442286491,candidate,False
walls_pillars_3,InGraph,wall_like,175,ever_strong,False,2,2.5979950428009033,51.0,0.0,0.11396558161902758,-5.016234406,-14.38206522,0.5269372652872157,0.8499041819238392,14.867804798367569,1.0,weak_tracked,False
walls_pillars_3,InGraph,wall_like,176,ever_strong,False,2,0.1770000457763672,186.5,5.388604850298633e-11,0.0025823907265945397,3.171245008,-2.603813509,0.8380531121321799,-0.5455886557156112,-4.0789133685179415,3.511305809,weak_tracked,False
walls_pillars_3,InGraph,wall_like,177,ever_strong,True,4,0.5999946594238281,169.75,0.34293758572386945,0.07905062355202043,3.133884236,-2.319762641,0.8495324048583245,-0.5275364376947168,-3.886162793885593,4.361833572,confirmed,True
walls_pillars_3,InGraph,pillar_like,178,ever_strong,True,48,13.241959810256958,90.41666666666667,16.540316388231595,554.9637415230014,1.059904398,-4.950268009,0.025981866766288962,-0.9996624143176229,-300.21892685148225,1.0,stale,True
walls_pillars_3,InGraph,pipe_like,179,ever_strong,False,1,0.0,10.0,0.0,0.0,-5.411995126,-4.14018061,0.9812276937491134,0.1928528273575366,120.06917270264634,1.0,candidate,False
walls_pillars_3,InGraph,wall_like,180,ever_strong,False,1,0.0,269.0,0.0,0.0,3.187598978,-2.702630878,0.8301641245855574,-0.5575190815129963,-4.153041175564615,4.916335106,candidate,False
walls_pillars_3,InGraph,wall_like,181,ever_strong,False,2,0.20100021362304688,193.0,0.0,0.001428677961773151,2.975109536,-3.173297334,0.820499459321751,-0.5716473014479421,-4.255976992883089,4.822313786,weak_tracked,False
walls_pillars_3,InGraph,pipe_like,182,ever_strong,False,1,0.0,10.0,0.0,0.0,-0.226718342,-3.703089408,0.21205236784858936,-0.9772583042828578,-188.40617664229677,1.0,candidate,False
walls_pillars_3,InGraph,wall_like,183,ever_strong,True,53,10.637964725494385,1151.188679245283,0.449425752833934,0.10030749577372496,-2.160575159,-10.54719718,0.8179805174733074,-0.5752459239613091,-4.301107818818923,8.901751518,confirmed,True
walls_pillars_3,InGraph,wall_like,184,ever_strong,False,2,5.18098521232605,109.0,0.0,0.020847622894985814,-6.308925586,-13.336926138,0.5421511063580284,0.840281011254429,14.628545428225095,1.200047374,weak_tracked,False
walls_pillars_3,InGraph,wall_like,185,ever_strong,False,1,0.0,131.0,0.0,0.0,3.454810738,-2.488228347,0.8197886368937546,-0.5726662123959121,-4.2577335819911175,4.826253891,candidate,False
walls_pillars_3,InGraph,pipe_like,186,ever_strong,False,1,0.0,10.0,0.0,0.0,-0.265920265,-3.772500753,0.991936083411101,-0.12673912745101754,-10.000939177779498,1.0,candidate,False
walls_pillars_3,InGraph,wall_like,187,ever_strong,False,1,0.0,206.0,0.0,0.0,3.416690045,-2.534383888,0.8213351634527856,-0.570445921429881,-4.252286962863259,4.760718346,candidate,False
walls_pillars_3,InGraph,wall_like,188,ever_strong,False,1,0.0,228.0,0.0,0.0,3.273409586,-2.723680841,0.8209765352855938,-0.5709619326281414,-4.242555533912246,4.710975647,candidate,False
walls_pillars_3,InGraph,wall_like,189,ever_strong,False,1,0.0,165.0,0.0,0.0,3.239590284,-2.811567446,0.8202292256174518,-0.5720349792128058,-4.265556313270718,4.638241291,candidate,False
walls_pillars_3,InGraph,wall_like,190,ever_strong,False,1,0.0,247.0,0.0,0.0,3.446361202,-2.493264382,0.8218894471257431,-0.5696470281703753,-4.252846027926567,4.797059059,candidate,False
walls_pillars_3,InGraph,pillar_like,191,ever_strong,False,1,0.0,46.0,0.0,0.0,-4.964024822,-13.491357283,0.9127067442757295,0.4086152211477177,7055.608566144876,1.0,candidate,False
walls_pillars_3,InGraph,wall_like,192,ever_strong,False,1,0.0,156.0,0.0,0.0,3.223566553,-2.832319667,0.8200359002903541,-0.5723120846487416,-4.264489376915485,4.684037209,candidate,False
walls_pillars_3,InGraph,wall_like,193,ever_strong,False,1,0.0,245.0,0.0,0.0,3.304823828,-2.365281392,0.8336856785544422,-0.5522392501201082,-4.061408295362228,4.668289185,candidate,False
walls_pillars_3,InGraph,pillar_like,194,ever_strong,False,5,5.390980005264282,97.4,25.834485377283897,955.7057350194154,-5.413636235,-4.08196942,0.7869645493655497,-0.616998215590513,298.46403162019465,1.0,weak_tracked,False
walls_pillars_3,InGraph,pipe_like,195,ever_strong,False,1,0.0,10.0,0.0,0.0,-0.959953984,-4.751636347,0.7259302162003902,-0.6877683630462037,-188.37726373616692,1.0,candidate,False
walls_pillars_3,InGraph,wall_like,196,ever_strong,False,1,0.0,246.0,0.0,0.0,3.422725141,-2.530287454,0.8223228687123224,-0.5690211767524445,-4.254464443739852,4.587100029,candidate,False
walls_pillars_3,InGraph,pipe_like,197,ever_strong,False,1,0.0,15.0,0.0,0.0,-1.049879828,-4.637071161,0.9877544542205681,-0.15601646761617044,78.24354380702924,1.0,candidate,False
walls_pillars_3,InGraph,pipe_like,198,ever_strong,False,1,0.0,11.0,0.0,0.0,-3.933086594,-10.85176228,0.060534944148905284,-0.9981660786346572,-482.2817249907214,1.0,candidate,False
walls_pillars_3,InGraph,wall_like,199,ever_strong,False,1,0.0,115.0,0.0,0.0,3.278316274,-2.654416163,0.8236997366114809,-0.5670262285875116,-4.205533067660344,3.439746857,candidate,False
walls_pillars_3,InGraph,wall_like,200,ever_strong,False,1,0.0,255.0,0.0,0.0,-1.816329516,-9.966466057,0.8271149522568859,-0.5620327888594127,-4.268515240232355,8.857643127,candidate,False
walls_pillars_3,InGraph,wall_like,201,ever_strong,False,1,0.0,70.0,0.0,0.0,3.263147478,-2.752584543,0.8164287037465124,-0.5774462500517163,-4.26086684724457,3.132768631,candidate,False
walls_pillars_3,InGraph,wall_like,202,ever_strong,False,1,0.0,197.0,0.0,0.0,3.283105329,-2.687032877,0.8237928306223038,-0.566890970306718,-4.228015832158152,3.320719719,candidate,False
walls_pillars_3,InGraph,wall_like,203,ever_strong,False,1,0.0,152.0,0.0,0.0,3.255089336,-2.790292753,0.822675967932966,-0.5685105555621263,-4.264415728015371,3.378303528,candidate,False
walls_pillars_3,InGraph,wall_like,204,ever_strong,False,1,0.0,115.0,0.0,0.0,3.298484036,-2.742704453,0.8224808096214287,-0.568792860191194,-4.273465067441414,3.388975143,candidate,False
walls_pillars_3,InGraph,wall_like,205,ever_strong,False,1,0.0,194.0,0.0,0.0,3.292842309,-2.748346659,0.822458256433906,-0.5688254709695227,-4.2715666563977726,3.318224907,candidate,False
walls_pillars_3,S-Graphs,wall_like,x:6,observations>=20,True,53,127.90046000480652,150.0,2.625798469052713,0.5510468065907245,3.9536007810021583,-2.0984681005702526,0.7877949722831867,-0.6159375631063047,-4.540593069101421,3.9760821352325855,published_plane,
walls_pillars_3,S-Graphs,wall_like,x:3,observations>=20,True,53,127.90046000480652,1268.6037735849056,2.596789299239649,0.5420585385790785,1.955209010086483,-4.722050462937715,0.7830675216684064,-0.6219366981519098,-4.483072461763563,11.358883273437641,published_plane,
walls_pillars_3,S-Graphs,wall_like,y:4,observations>=20,True,53,127.90046000480652,953.5849056603773,3.0251108157864737,0.4487667312861174,1.655226169012996,2.398341192750228,0.6641780990885949,0.7475743793704146,-3.0303840896988254,14.086460603966566,published_plane,
walls_pillars_3,S-Graphs,wall_like,y:10,observations>=20,True,49,113.699627161026,108.0,2.5108988674159964,0.4706124598555139,3.0149960338790605,1.552510021693802,0.6384285532781077,0.7696810913353805,-3.1005639711417228,5.601982924004661,published_plane,
walls_pillars_3,S-Graphs,wall_like,x:15,observations>=20,True,46,105.89954710006714,175.0,2.457664242672178,0.483757106262622,-2.6896779120882544,-12.118432072037335,0.9071176267764282,-0.4208771925294847,-2.95336170781772,4.733708121783342,published_plane,
walls_pillars_3,S-Graphs,wall_like,y:17,observations>=20,True,45,102.5008430480957,513.2666666666667,2.6483435953404015,0.7086292364831113,-1.6668675585829211,-9.795975597283489,0.6936040445033017,-0.72035645998954,-6.0784856746657825,10.57720855812728,published_plane,
walls_pillars_3,S-Graphs,wall_like,y:29,observations>=20,True,36,75.90030217170715,422.0,1.4869526638036852,0.417702113160254,-13.00191405917834,5.229950915372751,0.6913137088389673,0.7225547425429519,5.198557083733509,5.390211971906916,published_plane,
walls_pillars_3,S-Graphs,wall_like,y:31,observations>=20,True,35,72.29986572265625,354.0,1.3599649861393195,0.5285734195495948,-14.369656312388909,6.361394774859505,0.30966725790828803,0.950844987040244,-1.4926782500342108,4.51281736545061,published_plane,
walls_pillars_3,S-Graphs,wall_like,y:33,observations>=20,True,34,68.70075392723083,2491.705882352941,1.2117593893525402,0.5188474079752114,-14.031581622664264,5.882015311751863,0.6008799397093312,0.7993392884469714,3.8772308800248845,6.262158382092738,published_plane,
walls_pillars_3,S-Graphs,wall_like,x:38,observations>=20,True,32,62.10005974769592,927.6875,1.5955094770143876,0.2016192080200963,-21.896337935682674,9.693566669223056,0.8844441439094001,-0.46664607177642514,23.887399487112337,3.9670888433142553,published_plane,
walls_pillars_3,S-Graphs,wall_like,y:37,observations>=20,True,32,62.10005974769592,237.0,1.04186439248436,0.4205753748536452,-14.567520939051086,7.507444351062001,0.39307619135641264,0.9195059041619781,-1.0893443497794508,4.521176863696641,published_plane,
walls_pillars_3,S-Graphs,wall_like,y:40,observations>=20,True,31,59.10033917427063,111.0,0.9296281045056896,0.3676755336911463,-18.842422647807542,13.44014224891422,0.590948224736263,0.8067094865446044,0.5717327179257067,3.7778461059868365,published_plane,
walls_pillars_3,S-Graphs,wall_like,y:55,observations>=20,False,19,25.90002751350403,485.0,0.5544670367005589,0.1338634781728509,-2.521837711801212,5.255297807722326,0.3247732069892729,0.9457919242739933,-4.092004133116093,15.411456435665277,published_plane,
walls_pillars_3,S-Graphs,wall_like,y:57,observations>=20,False,17,19.6998553276062,140.0,0.6780350127342335,0.060055004315228075,-1.2156273444865584,4.245577537606499,0.6441816869306016,0.7648725084765724,-2.5077186390756983,3.682304602384448,published_plane,
walls_pillars_3,S-Graphs,wall_like,y:65,observations>=20,False,11,0.0,121.0,0.0,9.315293853352739e-16,-2.056666015044405,-10.193356895944916,0.5312756136965905,-0.8471990452610952,-7.6508877244595555,3.406534306118926,published_plane,
unpaired_ingraph_20260603_014722,InGraph,wall_like,1,ever_strong,True,106,21.58187508583069,266.688679245283,0.09580379659763232,0.027223533259962882,-7.83519056,-12.313837334,0.9886973478995971,-0.14992516218534843,5.900767907799898,5.174537659,stale,True
unpaired_ingraph_20260603_014722,InGraph,wall_like,2,ever_strong,True,191,47.7934045791626,500.6910994764398,0.37910031952005213,0.031229885436500442,-6.359103398,-2.584434815,0.9894524486634979,-0.1448580402801592,5.91770109344671,9.175989151,confirmed,True
unpaired_ingraph_20260603_014722,InGraph,wall_like,3,ever_strong,True,83,20.978880167007446,153.72289156626505,0.45334940110838395,0.031399715935188414,-4.078784303,-5.032162175,0.14623272046058017,0.9892502168140767,5.574608659905485,1.111512899,stale,True
unpaired_ingraph_20260603_014722,InGraph,wall_like,4,ever_strong,False,1,0.0,52.0,0.0,0.0,-2.046358465,-5.254819198,0.13943469768674682,0.990231268482775,5.488860148360886,1.762925863,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,5,ever_strong,True,90,20.780880212783813,194.22222222222223,0.8797010772354111,0.19337045387751936,-10.924240132,-8.969979228,0.07976758523697897,0.9968134892473423,9.81856271159765,2.248228073,stale,True
unpaired_ingraph_20260603_014722,InGraph,wall_like,6,ever_strong,False,1,0.0,64.0,0.0,0.0,-2.154711506,-5.237937318,0.14468983851990613,0.9894770591727144,5.494618136609184,1.471059799,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,7,ever_strong,False,4,9.419945001602173,168.25,0.16747135597486726,0.038208393696949984,-5.070646839,-4.529960316,0.9901699421298268,-0.13986953100162805,4.3924066351537245,2.089464664,weak_tracked,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,8,ever_strong,False,70,14.579905033111572,100.21428571428571,0.42170878616246643,1.2446434381633165,-3.489365092,-5.112989333,0.04455312380819931,-0.9990070165714209,-5.074507871046013,3.259346485,stale,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,10,ever_strong,False,1,0.0,121.0,0.0,0.0,-1.319212752,-5.339485847,0.1403989038853015,0.990095019575296,5.471949526994922,3.617089033,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,11,ever_strong,False,1,0.0,152.0,0.0,0.0,-0.183927879,-5.368562578,0.10747808872344031,0.9942074534242621,5.462015851910767,7.507815361,candidate,False
unpaired_ingraph_20260603_014722,InGraph,pillar_like,12,ever_strong,False,1,0.0,83.0,0.0,0.0,-9.208729791,-9.166628274,0.3880001662876352,0.9216593030837195,2521.4503776023753,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,9,ever_strong,False,2,10.199939966201782,99.5,8.080480876751005e-13,0.10618790169054941,-6.691028396,-4.32228014,0.9877630952477595,-0.15596175065241322,5.935169231133235,3.297275543,weak_tracked,False
unpaired_ingraph_20260603_014722,InGraph,pipe_like,13,ever_strong,False,2,0.40199995040893555,12.0,1.5888218580782548e-14,47.28234711427689,-3.815803555,-6.683080554,0.9870315387670938,-0.16052645102618818,67.88395176168305,1.0,weak_tracked,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,14,ever_strong,True,64,13.400919675827026,219.1875,0.5171771741197949,0.013908406201909675,-2.235284024,-4.322448131,0.3471209949579491,0.9378203531910595,4.8304604381738825,4.065314293,stale,True
unpaired_ingraph_20260603_014722,InGraph,pillar_like,15,ever_strong,False,1,0.0,47.0,0.0,0.0,-8.022337903,-9.240200094,0.3291785536837721,0.9442676949862576,1339.4339133393582,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,pillar_like,16,ever_strong,False,1,0.0,34.0,0.0,0.0,-8.527483018,-9.306265207,0.3425664086839539,0.9394936166049125,856.4120561695181,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,pipe_like,17,ever_strong,False,1,0.0,10.0,0.0,0.0,-7.87497642,-9.38471627,0.9638379013265133,-0.26648921172629536,26.772244670774423,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,18,ever_strong,True,120,26.804829835891724,340.2083333333333,0.6183081561826799,0.04059472067853156,-3.964544553,2.202848169,0.9901446483583033,-0.1400484749199788,4.234776619835911,4.473103046,stale,True
unpaired_ingraph_20260603_014722,InGraph,wall_like,19,ever_strong,True,66,14.222910165786743,126.71212121212122,0.4666494057714864,0.05063232516410847,-5.017777807,-4.1712365,0.9912626935134091,-0.13190251115328042,4.42848992838732,2.911881447,stale,True
unpaired_ingraph_20260603_014722,InGraph,wall_like,20,ever_strong,True,69,24.40184998512268,293.4927536231884,0.46227791987678696,0.0347212306221512,-4.24538843,0.879420222,0.9900418831977471,-0.14077311360575367,4.485133466051298,5.514767647,stale,True
unpaired_ingraph_20260603_014722,InGraph,wall_like,21,ever_strong,False,1,0.0,67.0,0.0,0.0,-4.479297877,-1.201893486,0.9828444169501919,-0.18443658007520483,4.202872623379689,3.239430189,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,22,ever_strong,False,2,0.6029996871948242,321.0,1.2704599392513033e-12,0.010301230916800748,-4.442759499,-0.519492774,0.9923108636299731,-0.12377055353328976,4.348780935924797,3.585191011,weak_tracked,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,23,ever_strong,True,5,1.7789947986602783,147.6,0.6566996287967783,0.05188173562705958,-4.107321558,1.961876521,0.9819973867165936,-0.18889450093049506,4.4594730537534595,2.081285954,confirmed,True
unpaired_ingraph_20260603_014722,InGraph,wall_like,24,ever_strong,True,15,3.023980140686035,95.4,0.2431293320816949,0.010914803925911105,-5.466504589,3.187369892,0.9875669532503221,-0.1571989594363655,5.89961147013303,2.795340538,confirmed,True
unpaired_ingraph_20260603_014722,InGraph,wall_like,25,ever_strong,False,1,0.0,97.0,0.0,0.0,-4.312521008,0.090984432,0.9912833978771821,-0.1317468219467484,4.386352622392441,4.808623791,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,26,ever_strong,False,1,0.0,159.0,0.0,0.0,-4.110586053,2.047581343,0.982718884231714,-0.18510428027027134,4.422727085802789,3.072879076,candidate,False
unpaired_ingraph_20260603_014722,InGraph,pillar_like,27,ever_strong,False,1,0.0,78.0,0.0,0.0,-4.667652966,-4.892658978,0.4849841146064729,0.8745229605787234,613.9478125937841,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,28,ever_strong,False,1,0.0,66.0,0.0,0.0,-4.56737589,-1.493453807,0.9906572804671026,-0.13637504411557344,4.3216210474341645,1.782153606,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,29,ever_strong,True,40,12.221920013427734,333.6,0.37891426820921187,0.028807728430654538,4.443817264,5.430377563,0.14832357942944407,0.988938883746229,-6.032032952539319,8.440631866,confirmed,True
unpaired_ingraph_20260603_014722,InGraph,wall_like,30,ever_strong,False,4,5.43895959854126,63.5,0.16012898819651128,0.06982185995127746,4.576426725,5.316198708,0.1656173696770467,0.9861900865762423,-6.00112911289656,3.458925009,weak_tracked,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,31,ever_strong,False,2,0.8219950199127197,98.5,2.981605579040489e-13,0.025899454323856014,-4.104036775,1.842423832,0.9911734442028571,-0.13257150337476614,4.321140477425628,2.911009312,weak_tracked,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,32,ever_strong,False,1,0.0,100.0,0.0,0.0,-3.986888205,2.905089877,0.9590387815056272,-0.2832748057420604,4.654188982132246,1.466838121,candidate,False
unpaired_ingraph_20260603_014722,InGraph,pillar_like,33,ever_strong,False,1,0.0,48.0,0.0,0.0,-3.378823412,4.411720066,0.9170760574160961,0.3987123084557953,103.90044454138281,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,pillar_like,34,ever_strong,False,1,0.0,57.0,0.0,0.0,-2.053495718,6.532498424,0.7863459528297954,0.6177864052147807,-120.19441563829021,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,35,ever_strong,False,1,0.0,206.0,0.0,0.0,-4.490328088,-0.883315949,0.9885888254028248,-0.15063908619167618,4.316824154161903,1.739700675,candidate,False
unpaired_ingraph_20260603_014722,InGraph,pipe_like,36,ever_strong,True,82,28.79151439666748,21.5,18.844731544098487,165.5951716516719,-0.173228943,1.415961987,0.3503409279523198,-0.9366222473342748,47.679017707436174,1.0,confirmed,True
unpaired_ingraph_20260603_014722,InGraph,wall_like,37,ever_strong,False,2,1.3799951076507568,106.5,1.312597295459636e-13,0.24927847933990827,-4.298769934,4.42726923,0.20595222816839473,0.9785620469405472,-3.449967037136181,1.822457075,weak_tracked,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,38,ever_strong,True,62,13.019914865493774,171.08064516129033,0.19008848060492134,0.015556794148990962,-1.692774296,2.645813739,0.7443017799341473,0.6678434400268227,-0.5090543429054236,1.644061327,stale,True
unpaired_ingraph_20260603_014722,InGraph,wall_like,39,ever_strong,True,104,25.611539602279663,327.33653846153845,0.364303033732729,0.024390494398112524,0.786078165,4.684232793,0.1286397145054461,0.9916913954713721,-4.759834110217862,3.089722157,stale,True
unpaired_ingraph_20260603_014722,InGraph,wall_like,40,ever_strong,False,1,0.0,55.0,0.0,0.0,4.473455896,5.435587781,0.150337133958908,0.9886347890667319,-6.046351631607724,2.5039711,candidate,False
unpaired_ingraph_20260603_014722,InGraph,pillar_like,41,ever_strong,False,1,0.0,53.0,0.0,0.0,0.741840435,5.627320027,0.1738458624321449,0.9847728753957552,-211.1865169005797,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,pillar_like,42,ever_strong,False,1,0.0,28.0,0.0,0.0,-1.066162153,6.114734806,0.5310703998402703,-0.8473276995433913,308.97646363695355,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,43,ever_strong,False,1,0.0,135.0,0.0,0.0,-3.49857992,4.97943706,0.9868974269626032,-0.16134890348122385,4.27929317552002,1.725549698,candidate,False
unpaired_ingraph_20260603_014722,InGraph,pipe_like,44,ever_strong,True,75,22.794549465179443,15.453333333333333,16.364181185907402,132.42787144227816,-0.56617598,-1.089279439,0.787336013198109,0.6165241295531806,132.57610613089403,1.0,stale,True
unpaired_ingraph_20260603_014722,InGraph,wall_like,46,ever_strong,False,3,4.001975059509277,304.3333333333333,0.8439532453548265,0.028486758619061036,-1.485064312,-4.738610492,0.36050384570995103,0.9327577269732671,4.955995229896324,4.247699261,weak_tracked,False
unpaired_ingraph_20260603_014722,InGraph,pillar_like,47,ever_strong,False,1,0.0,101.0,0.0,0.0,-3.16926707,3.415744507,0.593596509665758,-0.804762812083554,760.0889017493647,1.0,candidate,False
